User_Id,Combined_Genre,Score
5836,thrash metal,100
2784,funeral doom metal,50
1331,brutal death metal,35
1331,industrial black metal,51
5836,thrash metal,100
878,death metal,95
3281,heavy metal,80
1331,death metal,61
1575,melodic death metal,40
5216,heavy metal,88
5216,death thrash metal,60
5265,symphonic power metal,90
5265,black metal,82
5865,depressive black metal|post-punk,75
581,power metal,89
2988,thrash metal,20
5267,thrash metal,91
4202,death metal,20
2784,experimental black metal|noise|drone,60
4260,death metal,70
4260,black metal,90
4260,sludge metal,90
4260,brutal death metal,70
204,black metal,80
4978,black metal|death metal,90
1331,black metal,82
4254,death metal,85
1898,atmospheric black metal|post-rock,78
3551,heavy metal,91
5835,black metal,88
5427,bay area thrash metal,75
5337,power metal|heavy metal,74
3911,alternative rock,55
3911,gothenburg metal,73
5866,thrash metal|melodic death metal,94
5801,power metal,95
1331,death metal,59
3119,doom metal|stoner metal,83
4423,melodic death metal|melodic doom metal,83
3904,black metal,70
3904,doom metal,80
3904,symphonic metal|blackened death metal,95
3904,doom metal,75
3904,death metal,75
3904,doom metal,80
3904,black metal|death metal,80
3904,gothic metal,80
2794,viking black metal,96
5768,melodic metalcore,77
5772,black metal|death metal,64
5216,death metal,100
5216,,50
5867,black metal,82
3606,power metal,90
4851,death metal,90
1331,alternative metal|groove thrash metal,73
5403,progressive rock,93
5868,death metal,89
5216,blackened death metal,82
5869,blackened death metal,92
5801,heavy metal,89
5216,,75
2784,black metal,60
3148,thrash metal,25
2932,grindcore|death metal,73
5721,death metal,80
5216,death metal,100
3606,,67
3606,,69
3606,,40
4894,funeral doom metal|death metal,90
2347,electronic symphonic metal,85
5208,,95
1331,thrash metal,38
5378,black metal,60
3606,thrash metal,3
1331,black metal,40
1331,death metal,82
5216,progressive death metal,87
5858,,93
5273,bay area thrash metal,76
4575,,95
5859,brutal death metal,70
5859,technical death metal,80
5859,brutal death metal|technical death metal,72
3344,black metal,100
5216,progressive death metal,40
5870,avantgarde metal|depressive black metal,58
3507,melodic death metal,5
5216,progressive death metal,82
5871,,100
2308,melodic death metal|metalcore,83
4714,progressive death metal|grindcore,30
3606,thrash metal,60
5801,heavy metal,87
5667,death metal,97
5803,thrash metal,75
5267,thrash metal,81
1331,death metal|brutal death metal|technical death metal,82
5803,death metal|thrash metal,74
2784,,63
5073,black metal,15
5872,melodic death metal|folk metal|progressive metal,95
3786,power metal|heavy metal,95
3231,gothic metal,80
5873,melodic death metal,90
3606,glam metal,70
3606,power metal,25
5853,death metal,80
2200,black metal,80
2200,black metal,80
2200,depressive black metal|neoclassical,80
5301,progressive thrash metal,97
2200,black metal|neofolk,95
2200,gothic metal,75
2200,black metal,90
5216,,52
5216,thrash metal,77
5603,hard rock|stoner rock,94
4345,death metal|thrash metal,89
5721,death metal,70
1152,,80
4016,symphonic power metal,98
5216,technical death metal,68
1242,black metal|grindcore,50
5216,technical death metal,58
1331,black metal,84
5216,thrash metal,73
1318,thrash metal,75
1331,brutal death metal|death metal,42
2200,,75
1331,black metal,51
1318,thrash metal,68
1318,thrash metal,63
5267,progressive metal,83
1318,thrash metal,85
2555,folk metal,70
1318,thrash metal,80
2555,black metal|celtic folk metal,100
1318,doom metal,85
5817,thrash metal,91
1316,power metal,84
5427,atmospheric black metal|doom metal,94
1316,melodic death metal,60
2784,funeral doom metal,40
5603,gothic metal|doom metal,96
2555,extreme folk metal,85
5671,black metal,15
5216,thrash metal,50
5216,heavy metal|hard rock,60
5216,death metal,70
5216,symphonic black metal,60
5216,black metal,70
5216,black metal,75
5216,gothenburg metal|metalcore,20
5216,pagan black metal,75
5216,death metal,75
5216,,50
5216,heavy metal,75
5216,hardcore|metalcore,80
5216,black metal,75
5216,melodic death metal|progressive metal,60
5216,black metal|speed metal,85
5216,heavy metal,75
5216,progressive doom metal|death doom metal,75
5216,black metal,80
5216,black metal|industrial metal,90
5216,thrash metal,75
5216,viking folk metal,70
5216,melodic death metal|melodic doom metal,70
5216,alternative metal|hard rock,70
5216,atmospheric black metal|post-rock|shoegaze,60
5216,black metal,70
5216,,90
5216,pagan black metal,85
5216,doom metal,65
5216,death metal,60
5216,melodic death metal|metalcore,55
5216,symphonic metal|melodic death metal,80
5216,black metal,60
5216,black metal,70
5216,thrash metal,60
5721,suomi metal,70
1152,us power metal,50
3231,black metal|doom metal,55
5874,power metal|speed metal|thrash metal|heavy metal,95
379,heavy metal|hard rock,80
2866,symphonic black metal,100
5603,heavy metal,52
2856,gothenburg metal|power metal,36
5873,progressive death metal|technical death metal,97
2856,heavy metal,84
2200,black metal,90
5576,power metal,70
1152,,85
1152,,30
3904,symphonic black metal,90
3904,melodic death metal|symphonic metal,85
3904,death metal,75
3904,symphonic black metal,25
3904,,90
5141,thrash metal,79
4608,depressive black metal,70
5859,atmospheric death metal|brutal death metal,94
5875,symphonic power metal,40
5876,,80
2784,black metal,70
5216,death metal|thrash metal,80
5216,blackened thrash metal,85
5216,brutal death metal|technical death metal,80
5216,,85
5216,death metal,90
5216,heavy metal|us power metal,80
5216,sludge metal,50
5216,doom metal|heavy metal,60
5216,black metal,65
5216,black metal,65
5216,,60
5216,progressive death metal,70
5216,black metal|death metal,75
5216,viking metal,60
5216,black metal,95
5216,death doom metal,75
5216,,85
4715,power metal,95
5620,heavy metal|folk metal,0
5216,technical death metal,55
5216,black metal,70
5216,black metal,60
5216,black metal,90
5877,heavy metal|us power metal,45
5878,black metal,90
759,,80
4264,black metal,19
5879,black metal,70
5768,thrash metal,75
4715,power metal,85
1152,ambient drone|doom metal,80
2856,progressive power metal,87
3148,thrash metal,75
5732,atmospheric black metal,96
3148,thrash metal,59
5880,thrash metal,100
5721,death metal,80
3148,teutonic thrash metal,85
3148,teutonic thrash metal,79
5216,power metal,80
1646,,68
5216,speed metal|thrash metal,72
3389,symphonic power metal,85
3606,power metal,97
2856,,98
5267,thrash metal,94
5881,black metal,78
892,doom metal|heavy metal,95
1318,heavy metal,80
5216,,92
5803,,100
5768,progressive metal|symphonic power metal,69
5882,death metal,90
4715,symphonic power metal,85
3344,symphonic black metal,68
5576,symphonic gothic metal,60
5883,black metal,0
5216,heavy metal,80
5216,hardcore punk|black metal|doom metal,70
3121,epic doom metal,98
5773,,90
5123,black metal,52
5216,death metal,80
5757,melodic death metal,88
5216,symphonic gothic metal,58
5216,melodic hard rock|heavy metal,77
5620,progressive metal,95
1318,thrash metal,78
5884,,100
5768,symphonic metal|blackened death metal,97
5376,,33
5803,gothenburg metal,70
5127,heavy metal|power metal,85
1127,heavy metal,80
1127,gothic metal,70
1127,heavy metal,70
4715,symphonic power metal,98
5885,progressive metal,85
5885,funeral doom metal,80
5885,atmospheric black metal|doom metal,90
5885,gothenburg metal,90
5885,atmospheric black metal,100
5885,power metal,78
5885,melodic death metal,90
5885,power metal,95
5885,post-metal|hardcore,100
5885,symphonic black metal,100
5216,black metal,82
5216,,95
5216,black metal|thrash metal,75
5484,,90
5484,death metal,40
5484,drone doom metal|sludge metal,90
5484,symphonic folk metal,50
5484,blackened death metal|symphonic metal,30
5484,death metal,60
5484,pagan folk metal|pagan black metal,60
5853,blackened thrash metal,60
4002,power metal,69
4002,black metal,81
4002,power metal,90
4715,,90
5874,death metal,100
5773,sludge metal|grindcore,35
3991,gothic rock,100
3148,blackened thrash metal|crossover thrash metal,80
5216,black metal|thrash metal,78
5216,groove thrash metal|industrial metal,77
5216,death metal,85
2682,power metal,7
2682,black metal,9
2682,death metal,57
2682,death metal,15
1318,blackened sludge metal|doom metal|sludge metal|drone doom metal,76
5831,death metal,90
5620,,12
5773,death metal,82
1318,,93
5267,epic doom metal,85
1318,,87
5757,melodic death metal|thrash metal,90
4715,power metal|heavy metal,90
5768,black metal,77
5768,symphonic black metal,81
5886,folk metal,92
5812,heavy metal,99
5831,death metal,95
1331,,90
600,,87
600,black metal,65
600,,95
600,,80
600,death metal,80
600,death metal,90
600,black metal|thrash metal,90
600,death doom metal|black metal,85
600,death metal,75
600,black metal,70
2856,,85
5745,death metal,57
4397,death metal|doom metal,92
5887,black metal,100
5888,symphonic power metal,95
5889,power metal,10
3281,symphonic power metal,65
5216,thrash metal,85
5886,,85
4468,symphonic metal,24
5216,us power metal,55
5216,us power metal,50
2303,power metal,70
5216,thrash metal,70
5216,speed metal,45
4756,power metal,66
5768,symphonic metal|melodic death metal,95
5639,us power metal,100
5768,symphonic black metal,84
4715,power metal,100
5118,heavy metal,89
5216,drone doom metal|funeral doom metal,80
5216,black metal,82
5216,black metal,70
5216,black metal,67
5890,,100
5830,black metal,79
1152,doom metal,45
878,brutal death metal|technical death metal,95
1331,black metal,52
4575,black metal,97
3344,folk metal|power metal,15
3163,power metal,90
3148,us power metal,69
3148,thrash metal,60
5768,black metal,82
4260,,90
4260,experimental death metal|doom metal,85
4260,black metal,25
4260,death metal,90
4260,death metal|grindcore,80
4260,death metal|black metal,70
4260,death metal,70
3953,black metal,89
5874,symphonic power metal,80
5874,heavy metal,75
4436,post-metal,97
4397,death metal,95
4264,thrash metal,85
4388,death metal,88
2856,bay area thrash metal,23
5773,grindcore,55
1215,symphonic power metal,92
5490,black metal,85
2875,black metal,50
3121,power metal,15
5216,power metal,90
5216,power metal,67
5216,power metal,75
5216,power metal,70
3144,doom metal|heavy metal,95
5469,epic doom metal,95
2875,death metal,30
2875,black metal,50
4876,,5
5216,death metal,70
5216,melodic death metal,57
5874,death metal,65
3904,,90
3904,doom metal|gothic metal,85
3904,melodic black metal|post-metal,100
1882,j rock|power metal,13
5768,black metal,72
5768,gothic metal|gothic rock,90
5335,,100
1318,thrash metal,85
3344,viking folk metal,95
4859,,95
5853,melodic death metal|progressive metal,90
5891,death metal|thrash metal,85
1331,black metal,63
2784,thrash metal,73
1331,black metal,29
5874,melodic death metal,80
5892,extreme progressive metal,90
5768,black metal|crust punk,88
3281,doom metal|heavy metal,65
3231,black metal,90
5490,thrash metal,75
5490,us power metal,100
5490,us power metal,90
5490,black metal,85
1331,funeral doom metal|death doom metal,32
5893,black metal,65
4260,black metal,60
4260,glam metal,85
4260,post-metal|black metal,75
5585,thrash metal,95
5801,heavy metal|power metal,85
1316,power metal,87
5148,heavy metal,83
5148,heavy metal,49
5148,heavy metal,72
5148,heavy metal,69
1316,,80
2856,heavy metal|power metal,86
3060,progressive power metal,99
5196,new wave of british heavy metal,89
2988,bay area thrash metal,80
2988,melodic black metal|progressive black metal,50
2856,heavy metal,57
5216,,75
5885,drone doom metal|psychedelic rock,78
5216,thrash metal,77
2555,melodic black metal|progressive black metal,65
5407,,86
5894,pagan folk metal,100
2784,black metal,85
1316,symphonic power metal,91
5827,heavy metal|power metal,95
5800,extreme progressive metal,60
5267,heavy metal,96
5895,melodic black metal,30
2856,death metal,51
2856,thrash metal,75
5895,death metal|progressive metal,90
5896,,89
1331,death metal,50
5675,thrash metal,95
1331,black metal,57
5828,blackened sludge metal|death metal,90
3148,teutonic thrash metal,93
3148,bay area thrash metal,50
4875,progressive death metal|blackened death metal,89
4875,black metal,1
872,doom metal|neofolk,80
5801,thrash metal,90
4608,blackened folk metal,53
5803,death metal|thrash metal,80
5897,black metal,100
5874,melodic death metal|thrash metal,90
4875,blackened death metal,84
4875,death metal,85
5898,teutonic thrash metal,95
2907,stoner metal|sludge metal,40
3344,extreme folk metal,87
5899,,93
5073,death metal,92
5800,,100
4673,bay area thrash metal,80
5721,death metal,80
5721,death metal,65
5721,,75
1436,,72
1436,heavy metal|punk,65
1242,,93
5168,thrash metal,97
5216,technical death metal|grindcore,52
5216,bay area thrash metal,50
5757,,80
5216,thrash metal,62
5216,death metal,75
5768,experimental black metal,84
5073,death metal,95
3740,black metal,89
5900,brutal death metal,90
4604,black metal,51
5794,black metal,75
1316,melodic death metal,38
3860,black metal,75
2988,gothic industrial metal,85
5216,doom metal|stoner metal,58
5794,black metal,82
3616,extreme power metal,75
5768,black metal|crust punk|heavy metal,74
1331,brutal death metal,58
4673,heavy metal|hard rock,100
5216,death doom metal,68
5885,progressive metal,95
5759,bay area thrash metal,100
5269,brutal death metal,100
5732,atmospheric black metal,100
3748,death metal,80
5853,brutal death metal,80
2988,heavy metal,75
2988,melodic black metal,60
1331,black metal,38
1331,black metal,93
5216,melodic death metal|thrash metal,65
5216,,73
5216,,40
5216,melodic death metal|thrash metal,50
5874,melodic death metal|thrash metal,90
5901,black metal,40
5216,,35
5216,black metal,83
4388,brutal death metal,98
3750,death metal,95
3750,melodic black metal|folk metal,90
2404,black metal,33
1331,death metal,19
5892,extreme progressive metal,90
5902,heavy metal|us power metal,75
5335,heavy metal|hard rock,90
5418,thrash metal,90
2856,us power metal,54
1331,black metal,79
3793,,93
416,heavy metal,100
3694,black metal,95
5903,blackened death metal,83
2200,death doom metal,80
5768,black metal|speed metal,73
5267,heavy metal,89
1331,,63
1898,hard rock|heavy metal,71
1331,death metal,53
1331,black metal,38
3694,psychedelic black metal,90
1898,hard rock|heavy metal,75
5831,,92
3148,,72
3148,thrash metal,81
1242,death metal|thrash metal,65
2988,black metal,25
2988,black metal,70
5753,stoner metal|drone doom metal,10
3551,doom metal|psychedelic rock,70
5794,black metal,82
2784,depressive black metal,68
1898,hard rock|heavy metal,89
5540,death metal,80
5540,gothenburg metal,57
5721,,70
5753,,1
5216,hard rock,77
5216,black metal,70
5904,black metal|folk metal,100
4795,doom metal|stoner metal,79
5891,bay area thrash metal,65
5267,bay area thrash metal,85
5885,progressive metal,65
5768,black metal,80
5768,melodic black metal|industrial metal,42
5768,melodic black metal|progressive black metal,58
3344,grindcore,50
3344,,90
5267,thrash metal,85
5884,black metal,75
3344,black metal,91
5886,death doom metal,90
5216,,80
2988,gothenburg metal,35
5874,heavy metal,75
5216,brutal death metal,68
5905,post-black metal,98
5267,stoner metal|sludge metal,88
2856,doom metal|heavy metal,98
1316,power metal,91
5267,,84
5216,hard rock,90
5892,gothic metal,70
5216,viking folk metal,37
4495,,87
5073,doom metal|stoner metal,97
3281,thrash metal,80
5906,heavy metal,68
1215,symphonic power metal,75
3750,funeral doom metal,95
3051,gothic doom metal|death doom metal,95
5907,death metal,84
1752,heavy metal,85
5216,thrash metal,60
5216,teutonic thrash metal,83
2587,progressive metal|progressive rock,100
5908,technical death metal,37
2988,extreme power metal|melodic death metal,90
2988,symphonic black metal,40
2988,black metal,85
3060,progressive metal,99
5909,black metal,25
1242,death metal,82
5794,black metal,77
5267,progressive metal,93
3877,death metal,80
5267,progressive heavy metal,98
2988,heavy metal|power metal,70
2988,progressive metal,75
5216,black metal|death metal|thrash metal,80
5216,black metal|death metal|thrash metal,77
5216,black metal|death metal|thrash metal,68
5216,black metal|death metal|thrash metal,65
2303,death metal|melodic black metal,98
5216,black metal|death metal|thrash metal,68
5803,melodic death metal,73
5216,black metal|death metal|thrash metal,65
5910,doom metal,100
4575,,100
4474,thrash metal,85
4468,black metal,57
4468,black metal,64
5874,power metal,95
5234,thrash metal,10
5911,,90
5892,progressive metal|progressive rock,100
5912,extreme power metal|melodic death metal,99
5892,progressive metal,95
5892,technical death metal|thrash metal,10
5913,,50
5396,atmospheric black metal,95
2875,death metal,0
2875,black metal,59
5195,new wave of british heavy metal,55
1316,neoclassical power metal,92
5914,black metal,1
5915,death metal|grindcore,94
5915,experimental death metal|doom metal,91
5916,black metal,90
5917,thrash metal,89
5918,sludge metal,80
5912,celtic folk metal|gothenburg metal,100
4579,symphonic power metal|adult oriented rock,90
5919,folk metal,100
581,brutal death metal|technical death metal,82
1752,death metal,0
5216,sludge metal,82
5431,doom metal|folk metal|ambient black metal,90
5216,industrial metal,70
5216,heavy metal|speed metal,88
2875,,60
5407,black metal|crust punk|heavy metal,90
5743,brutal death metal|grindcore,90
872,black metal,27
5920,black metal,95
5921,,85
4886,,100
5173,hard rock|heavy metal,90
5853,thrash metal,90
5853,melodic black metal|progressive black metal,60
5768,black metal,77
3148,thrash metal,50
5216,death metal,82
5216,black metal|death metal,65
5922,avantgarde metal,100
581,heavy metal,85
5173,brutal death metal,60
5874,thrash metal,75
1752,,57
5921,heavy metal,100
5173,thrash metal,100
3344,heavy metal,81
5923,progressive metal,90
2397,black metal|industrial metal,60
2397,black metal|doom metal,85
5924,death metal,100
5139,black metal,78
2988,heavy metal,20
5794,black metal,70
5083,black metal,95
3344,black metal,88
5925,gothic metal,56
5508,power metal,50
5173,black metal|death metal,95
5508,thrash metal,70
5801,heavy metal,89
5173,black metal|death metal,75
4445,death metal,100
4445,doom metal,95
5784,technical death metal,7
5721,death metal,100
5721,death doom metal,45
5721,death metal,60
53,heavy metal|hard rock,70
5926,progressive metal,92
5927,death metal,95
5216,death metal,73
5216,death metal|thrash metal,55
5104,alternative thrash metal,83
5928,technical death metal|grindcore,70
5794,black metal,62
581,,93
3344,heavy metal,75
3344,melodic death metal,80
5929,death metal,90
5768,depressive black metal,68
2856,power metal,95
5216,,72
5216,,75
5216,heavy metal,80
5930,melodic death metal,92
5216,heavy metal,60
5794,alternative metal,84
4608,thrash metal,65
2988,thrash metal,80
2988,progressive power metal,20
2988,melodic death metal|heavy metal,30
2988,metalcore,20
2988,black metal,75
2988,gothic metal|gothic rock,75
5812,technical death metal,78
5874,grindcore,80
1752,symphonic black metal,36
5931,groove metal,98
1316,power metal,78
5216,stoner metal|drone doom metal,95
5794,folk doom metal|death doom metal,78
5216,hard rock,78
5932,power metal,100
5216,hard rock,25
5933,instrumental post-metal,93
5934,blackened heavy metal,100
5935,avantgarde metal,100
3231,doom metal,87
2856,power metal,18
2397,folk metal|black metal,85
2856,,79
3551,new wave of british heavy metal,87
5886,,85
1127,symphonic power metal,70
1127,symphonic power metal,60
5936,technical death metal,97
5936,brutal death metal|technical death metal,95
5639,progressive metal|power metal,90
5768,melodic doom metal,88
5173,black metal,15
5937,melodic death metal|progressive metal,100
3953,,88
5173,black metal,40
5938,thrash metal,98
5939,heavy metal|progressive metal|thrash metal,92
4468,celtic folk metal|gothenburg metal,20
5267,thrash metal,85
5940,,75
5940,sludge metal,75
5940,progressive metal,75
5940,doom metal|stoner metal,75
5941,,86
5794,black metal|folk metal,66
5331,deathcore,100
5942,experimental black metal,100
5216,death metal,75
5216,heavy metal|progressive metal|thrash metal,72
1316,,94
5943,alternative thrash metal,30
1316,black metal,65
5874,symphonic power metal,90
5874,thrash metal,30
5325,heavy metal|progressive metal|thrash metal,96
5803,,95
5886,power metal,82
5853,grindcore,80
5173,doom metal|atmospheric sludge metal,75
5173,death metal,90
5508,thrash metal,90
5944,,98
5508,thrash metal,85
5173,thrash metal,85
5794,,91
3344,melodic death metal,89
3231,black metal,78
5926,industrial metal,94
5945,atmospheric rock,92
2907,black metal,90
5946,black metal,95
5711,progressive power metal,93
5794,,89
5926,progressive black metal|post-metal|hardcore,90
5947,,69
4037,hard rock|stoner rock,88
5716,symphonic folk metal,65
5716,,60
5716,thrash metal,70
5716,black metal,75
5716,gothic metal,80
5716,bay area thrash metal,85
5643,grindcore,88
5716,thrash metal,55
5216,power metal,85
5643,black metal,83
5643,black metal,27
5216,,62
5721,death metal,80
5866,brutal death metal,35
2788,symphonic power metal,88
5874,symphonic power metal,90
5784,technical death metal,100
764,bay area thrash metal,86
5948,,100
5216,power metal,70
1316,black metal|crust punk,82
5793,technical death metal,100
5847,grindcore|death metal,95
5216,blackened thrash metal,80
5216,blackened thrash metal,85
5216,blackened thrash metal,67
5216,epic doom metal,50
5612,death metal|grindcore,87
5612,stoner metal|sludge metal,92
5612,black metal,87
5949,hard rock,70
5794,,56
4119,death metal,15
4991,progressive metal|progressive rock,80
1300,melodic heavy metal,90
2983,black metal,95
4224,black metal,100
5892,technical thrash metal|math metal|progressive metal,100
5950,death metal,95
5484,,60
5484,thrash metal,70
5484,death metal,80
5484,black metal|death metal,75
5484,death metal,75
5484,death doom metal|extreme progressive metal,85
5484,gothic metal|doom metal,90
5484,melodic death metal|doom metal,65
5484,,80
5484,black metal,75
5484,black metal,50
5484,black metal|crust punk,75
5484,black metal|sludge metal|hardcore,40
5484,folk metal,55
5484,melodic black metal|melodic death metal,70
5484,pagan black metal,55
5943,blackened sludge metal|doom metal,91
1316,death metal,84
5794,,60
5325,heavy metal|progressive metal|thrash metal,89
1316,power metal,73
5216,death metal,78
5216,death metal,80
4388,progressive death metal,65
5768,brutal death metal|black metal,89
5540,folk metal|black metal,78
5267,thrash metal,82
5173,death metal,70
1300,black metal|crust punk,85
5932,power metal,95
3748,black metal|death metal,87
5700,progressive metal,99
5951,black metal,76
5173,,80
5173,black metal,90
1316,power metal,91
5073,,83
1212,death metal,88
5073,death metal|grindcore,86
5626,black metal,80
3344,symphonic black metal,95
3344,black metal,99
3344,black metal,50
3344,black metal,90
3344,,93
3344,black metal,80
3344,black metal,92
3344,progressive metalcore|extreme power metal,0
3344,,83
3344,gothic industrial metal,97
3344,,11
3344,ambient|doom metal|electronica|experimental|industrial metal,95
3344,ambient|doom metal|electronica|experimental|industrial metal,91
3344,,92
3344,pagan black metal|folk metal,85
3344,pagan black metal,86
5752,extreme power metal,29
4829,suomi metal,61
4829,black metal,82
4829,death metal,64
5752,power metal,43
5752,folk metal,89
4495,heavy metal|progressive metal|thrash metal,90
5752,extreme power metal,64
53,doom metal,75
4869,death metal,90
4869,viking folk metal,82
4869,death metal,65
2690,heavy metal,97
2682,heavy metal|speed metal,80
2682,new wave of british heavy metal,70
2682,heavy metal,72
2682,heavy metal,60
2200,doom metal,40
4375,black metal|thrash metal,89
2200,folk metal|folk rock,60
2303,blackened death metal,90
3344,melodic black metal,64
2988,extreme power metal,50
5644,black metal,85
5711,power metal,90
4611,death metal,84
3344,black metal,95
3344,suomi metal|depressive heavy metal,85
5780,death metal,75
53,,22
2575,brutal death metal|grindcore,92
5949,power metal,80
2887,,50
892,heavy metal,87
4601,gothenburg metal|alternative metal,72
2200,ambient drone|doom metal,60
4611,neoclassical heavy metal|instrumental hard rock,96
5073,heavy metal,82
2200,black metal,70
1212,black metal,90
5948,progressive metal,83
5948,black metal,83
5948,extreme power metal|melodic death metal,70
5948,hard rock|stoner rock,90
2200,,75
5948,progressive folk metal,90
1486,melodic black metal,85
5603,thrash metal,49
4680,death metal,83
5073,,65
4869,funeral doom metal,54
2200,,70
1316,progressive power metal,88
5626,black metal,40
1316,power metal,81
5073,blackened thrash metal|crossover thrash metal,68
3344,death metal,87
5768,power metal,75
1316,,21
5073,,85
4611,blackened thrash metal|crossover thrash metal,70
5073,stoner metal|stoner rock,73
5752,industrial grindcore|death metal,64
4375,heavy metal,91
5752,,50
4829,,87
4829,death metal,74
4829,symphonic black metal,89
5644,,70
5752,heavy metal,35
53,avantgarde death metal,38
5952,death metal,60
2200,doom metal,60
4869,death metal,75
5216,death metal,75
4016,black metal,15
174,gothic metal,78
5216,crossover thrash metal|hardcore punk,77
2200,industrial metal,75
892,doom metal|gothic metal,94
2200,progressive metal,60
3999,,90
4016,death metal,49
5620,us power metal,87
5620,thrash metal,73
2682,heavy metal,78
2682,heavy metal,81
2682,,70
2682,,72
2682,,73
2682,,60
2682,,65
2682,thrash metal,40
4611,,94
5484,,60
5484,,40
5484,,30
5484,funeral doom metal,25
5484,doom metal,65
4611,heavy metal,98
2200,black metal,55
5484,black metal,40
3344,folk metal|progressive metal,90
3344,black metal,70
5711,melodic power metal,100
3344,symphonic death metal|thrash metal,40
1212,heavy metal,51
2200,folk metal,60
3344,folk metal|progressive metal|melodic death metal|symphonic metal,75
2682,,85
2682,,80
2682,progressive death metal|alternative metal,85
5847,black metal,69
5612,death n roll,75
2200,black metal|folk metal,80
4535,grindcore,55
2200,black metal,15
2682,heavy metal,84
2682,,49
2682,,80
5786,symphonic metal,85
5073,,92
2200,,30
3344,black metal,70
5540,black metal,90
4869,grindcore,50
2200,doom metal,50
1152,heavy metal,90
4601,progressive metal,79
3344,melodic death metal|progressive metal|groove thrash metal,75
2200,black metal,55
2972,death metal,95
5073,thrash metal|heavy metal|speed metal,87
3344,black metal,80
4612,power metal,74
2200,thrash metal|melodic death metal,80
5073,death metal,81
2200,,40
5626,black metal,10
5786,symphonic black metal,95
5073,death metal,94
5675,power metal,95
5073,blackened sludge metal,62
3148,,89
4869,,70
3148,melodic thrash metal,83
4829,,80
4829,,71
5752,progressive metal,92
4829,avantgarde black metal,92
5752,black metal,84
5953,,89
5752,extreme power metal,80
3148,thrash metal,91
5752,black metal,85
5752,,35
5752,extreme power metal,8
3148,thrash metal,60
2988,extreme power metal,20
2988,melodic death metal|progressive power metal,75
4869,,80
5267,hard rock,90
4535,death metal,93
5721,death metal,68
2200,avantgarde metal,60
2682,,83
2682,,83
1212,,72
2988,black metal,85
2682,,73
2682,heavy metal,69
2682,,45
2682,,95
5620,heavy metal,95
2200,black metal,50
5620,,73
2682,heavy metal,73
2682,doom metal|atmospheric black metal,80
2682,doom metal|atmospheric black metal,75
2682,heavy metal|speed metal,85
5620,,88
2682,heavy metal,81
2682,industrial metal,85
2200,progressive black metal|symphonic black metal,75
3344,,96
5427,black metal,85
4543,,12
2200,melodic death metal,60
2624,folk metal|power metal,95
2200,progressive black metal,80
3344,,65
2856,death metal,93
5926,black metal|post-metal,75
4601,,49
5620,thrash metal,80
5794,acoustic rock|ambient,85
4612,heavy metal,81
1212,metalcore|groove thrash metal,83
4612,power metal,70
2682,,82
2682,,71
4601,,62
2682,,44
5273,thrash metal,80
2200,atmospheric black metal|folk metal,85
2200,ambient drone|doom metal,55
4612,,76
2200,black metal,5
5954,modern thrash metal,97
5216,black metal,92
2200,ambient black metal|shoegaze,10
4601,progressive metal,80
4119,progressive metal,44
4612,heavy metal,68
2200,black metal,65
5273,,85
5216,progressive metal|power metal,80
4612,new wave of british heavy metal,64
4601,progressive metal,84
2200,progressive metal|symphonic power metal,45
4612,,82
3344,black metal,92
4612,,80
2200,avantgarde black metal,80
3344,progressive deathcore,95
4612,power metal,88
4601,progressive metal,70
2200,blackened doom metal|sludge metal,55
4612,heavy metal,55
5711,symphonic power metal,89
5768,melodic death metal|technical death metal,83
4601,progressive metal,80
3344,doom metal,77
4612,heavy metal,70
4612,us heavy metal|power metal,78
5392,brutal death metal|deathgrind,95
5073,,87
4612,,90
5955,death metal|thrash metal,100
4612,heavy metal,72
5073,,86
4612,hard rock|glam metal|heavy metal,74
5073,,56
3344,black metal,55
5073,grindcore,67
4612,hard rock|heavy metal,55
5956,bay area thrash metal,99
5752,extreme power metal,75
4535,death doom metal,75
5752,technical death metal,47
4829,death metal,78
4829,post-metal|sludge metal|crust punk,90
4829,atmospheric black metal,85
3344,black metal,76
3344,metalcore,35
5620,,82
5752,extreme power metal,70
4612,heavy metal,60
5780,blackened doom metal|sludge metal,80
5620,crossover thrash metal,67
5752,,80
2200,symphonic metal|folk metal,60
2200,black metal,60
2200,doom metal,70
2200,black metal,75
2200,,70
2682,heavy metal,66
2682,,87
2682,power metal,55
2682,power metal,86
2682,power metal,38
2682,,50
2682,,50
2200,black metal,70
2200,black metal,75
2682,,10
2682,thrash metal,54
3344,gothic metal,78
5620,heavy metal,93
5949,power metal,76
3344,power metal,66
2200,sludge metal,55
2200,atmospheric black metal,70
2682,,14
3344,,86
2682,,23
3344,,93
2200,gothic metal,70
5216,death metal|grindcore,65
2682,progressive death metal,90
2200,black metal,55
5216,thrash metal,70
5957,death metal,91
2200,black metal,50
4601,progressive metalcore|post-metal|sludge metal|hardcore,81
5073,black metal,93
4612,power metal,80
5216,heavy metal,75
5794,black metal,28
2200,shoegaze|black metal,75
5216,heavy metal,80
4601,post-metal|sludge metal|hardcore,82
4612,death metal|thrash metal,75
4991,progressive metal,89
5216,heavy metal|hard rock,87
4612,,64
4612,,60
5216,hard rock,35
4468,first wave of black metal|heavy metal,94
2784,drone doom metal|sludge metal,90
5540,doom metal|folk metal,93
2200,black metal,80
4612,symphonic metal,65
1152,experimental rock,60
4612,heavy metal,80
